work_id,recommended_date,recommended_amount,state,ida,mp_name,mp_key,constituency,work_category,work_description,sanction_date,sanction_amount,work_status,completion_date,amount_disbursed,completion_status,expenditure_amount,expenditure_date,vendor_name,vendor_key,expenditure_transaction_count,payment_status,allocated_amount,allocation_state,allocation_constituency,calamity_count,calamity_consent_amount,calamity_types,effective_sanction_amount,cost_overrun_amount,cost_deviation_pct,utilization_pct,remaining_sanction_amount,allocation_utilization_pct,expenditure_over_sanction_ratio,recommendation_to_sanction_days,sanction_to_expenditure_days,project_duration_days,completion_delay_days,effectively_completed,dashboard_status,mp_total_projects,mp_total_sanction_amount,mp_total_expenditure_amount,mp_utilization_pct,category_median_sanction,cost_vs_category_median_pct,vendor_project_count,vendor_total_payment,vendor_average_payment,vendor_mp_count,vendor_state_count,vendor_payment_share_pct,vendor_concentration,split_payment_flag,n_signals_available,flag_cost_overrun,rule_expenditure_over_sanction,flag_extreme_cost_overrun,flag_delayed_project,rule_extreme_delay,flag_suspicious_vendor,rule_vendor_concentration,flag_multiple_payments,rule_split_payment,flag_duplicate_payment,flag_duplicate_beneficiary,flag_geographic_inconsistency,flag_unusual_expenditure,flag_transaction_outlier,rule_suspicious_transaction,is_govt_body,anomaly_count,rule_score,anomaly_type,explanation,ml_anomaly_score,any_is_anomaly_v2,lof_anomaly_score,any_is_anomaly_lof,risk_score,risk_category,risk_signal_strength,dataset_version,analysis_run_id,analysis_mode,utilization_pct_completed,known_false_positive,alert_id,severity,status,action_required
WS/MP18225/2025-2026/151079,,,Uttar Pradesh,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),PUSHPENDRA SAROJ,PUSHPENDRA SAROJ,KAUSHAMBI(SC),Normal/Others,Manilal Son of Ram Aurat Patel Add.- Gunait ka purwa Benti ke ghar ke samne hundpump,2025-04-26,50800.0,Work partially Completed,,,,50781.0,2026-04-15,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,147000000.0,Uttar Pradesh,KAUSHAMBI(SC),,,,50800.0,-19.0,-0.03740157480314961,99.96259842519684,19.0,0.0345578231292517,0.9996259842519685,,354.0,,,1,Completed,361,22843451.0,2598206.0,11.373964467978153,299000.0,-83.01003344481606,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.19390581717451524,0,3,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,True,1,14,Suspicious Vendor,vendor has high project concentration,86.15954934965806,1,5.9999999967774995e-09,0,57.3,High,59.1,V22,RUN-20260905-0C8553,Audit,99.96259842519684,False,ALT-V22-0534,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/151082,,,Uttar Pradesh,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),PUSHPENDRA SAROJ,PUSHPENDRA SAROJ,KAUSHAMBI(SC),Normal/Others,Dharmandera Saroj Son of Harichandra Pasi Add- Fatuhabad babaganj ke ghar ke samne hundpump,2025-04-26,50800.0,Work partially Completed,,,,50781.0,2026-04-16,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,147000000.0,Uttar Pradesh,KAUSHAMBI(SC),,,,50800.0,-19.0,-0.03740157480314961,99.96259842519684,19.0,0.0345578231292517,0.9996259842519685,,355.0,,,1,Completed,361,22843451.0,2598206.0,11.373964467978153,299000.0,-83.01003344481606,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.19390581717451524,0,3,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,True,1,14,Suspicious Vendor,vendor has high project concentration,86.15954934965806,1,5.9999999967774995e-09,0,57.3,High,59.1,V22,RUN-20260905-0C8553,Audit,99.96259842519684,False,ALT-V22-0535,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/151098,,,Uttar Pradesh,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),PUSHPENDRA SAROJ,PUSHPENDRA SAROJ,KAUSHAMBI(SC),Normal/Others,Kishori Lal son of Dinanath Add.-Annava Andhawa Babaganj ke ghar ke samne hundpump,2025-04-26,50800.0,Work partially Completed,,,,50781.0,2026-04-15,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,147000000.0,Uttar Pradesh,KAUSHAMBI(SC),,,,50800.0,-19.0,-0.03740157480314961,99.96259842519684,19.0,0.0345578231292517,0.9996259842519685,,354.0,,,1,Completed,361,22843451.0,2598206.0,11.373964467978153,299000.0,-83.01003344481606,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.19390581717451524,0,3,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,True,1,14,Suspicious Vendor,vendor has high project concentration,86.15954934965806,1,5.9999999967774995e-09,0,57.3,High,59.1,V22,RUN-20260905-0C8553,Audit,99.96259842519684,False,ALT-V22-0536,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174368,,,,,,,,,,,,,,,,50781.0,2026-04-16,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0537,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174369,,,,,,,,,,,,,,,,50781.0,2026-03-27,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0538,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174370,,,,,,,,,,,,,,,,50781.0,2026-04-27,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0539,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174371,,,,,,,,,,,,,,,,50781.0,2026-04-27,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0540,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174372,,,,,,,,,,,,,,,,50781.0,2026-04-17,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0541,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174373,,,Uttar Pradesh,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),PUSHPENDRA SAROJ,PUSHPENDRA SAROJ,KAUSHAMBI(SC),Normal/Others,"Madan Saroj son of Shri Ram Awatar Add Shakardaha, Bihar, Kunda ke ghar ke samne handpump ka karya",,,,2026-02-12,50781.0,Completed,50781.0,2026-01-19,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,147000000.0,Uttar Pradesh,KAUSHAMBI(SC),,,,,,,,,,,,,,,1,Completed,361,22843451.0,2598206.0,11.373964467978153,299000.0,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.19390581717451524,0,3,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,True,1,14,Suspicious Vendor,vendor has high project concentration,80.37156005702084,1,5.9999999967774995e-09,0,53.82,High,54.8,V22,RUN-20260905-0C8553,Audit,,False,ALT-V22-0542,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174375,,,,,,,,,,,,,,,,50781.0,2026-04-27,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0543,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174376,,,,,,,,,,,,,,,,50781.0,2026-04-16,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0544,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174378,,,,,,,,,,,,,,,,50781.0,2026-04-26,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0545,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174379,,,,,,,,,,,,,,,,50781.0,2026-04-27,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0546,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174380,,,,,,,,,,,,,,,,50781.0,2026-04-27,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0547,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174418,,,,,,,,,,,,,,,,50781.0,2026-04-27,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0548,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174420,,,,,,,,,,,,,,,,50781.0,2026-04-17,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0549,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174421,,,,,,,,,,,,,,,,50781.0,2026-04-15,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0550,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174423,,,,,,,,,,,,,,,,50781.0,2026-04-17,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0551,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174428,,,,,,,,,,,,,,,,50781.0,2026-04-17,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0552,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174769,,,,,,,,,,,,,,,,50781.0,2026-04-16,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0553,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174770,,,,,,,,,,,,,,,,50781.0,2026-04-27,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0554,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174774,,,,,,,,,,,,,,,,50781.0,2026-04-27,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0555,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/174777,,,,,,,,,,,,,,,,50781.0,2026-04-26,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,1.1691052860107496,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,92.81927974738885,1,5.9999999967774995e-09,0,61.29,High,64.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0556,HIGH,Pending Verification,Review supporting records
WS/MP18225/2025-2026/257605,,,,,,,,,,,,,,,,839689.0,2026-07-17,IMAMUDDIN,IMAMUDDIN,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,70,4343578.0,62051.114285714284,2,2,19.331735265258274,0.01923605386095081,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,88.23846856843709,1,5.9999999967774995e-09,0,58.54,High,60.7,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0557,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271969,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0558,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271970,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0559,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271971,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0560,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271972,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0561,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271973,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0562,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271974,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0563,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271975,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0564,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271976,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0565,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271977,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0566,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271978,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0567,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271979,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0568,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271980,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0569,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271981,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0570,HIGH,Pending Verification,Review supporting records
WS/MP18227/2025-2026/271982,,,,,,,,,,,,,,,,260974.0,2026-08-21,Krishna Kumar Contractor,KRISHNA KUMAR CONTRACTOR,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,7568246.0,260974.0,1,1,3.4482758620689653,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,99.23217487939823,1,5.9999999967774995e-09,0,65.14,High,68.9,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-0571,HIGH,Pending Verification,Review supporting records
