transaction_id,work_id,vendor_name,amount,date,expected_range,deviation_percent,ai_flag,payment_status
TXN-002096,WS/MP18240/2025,JAI MATA DI VP CONSTRUCTION,739130.0,2026-08-06,739130.0 - 739130.0,0.0,LOW,Payment In-Progress
TXN-002097,WS/MP18240/2025,JAI MATA DI VP CONSTRUCTION,739130.0,2026-08-06,739130.0 - 739130.0,0.0,LOW,Payment In-Progress
TXN-002098,WS/MP18240/2025,JAI MATA DI VP CONSTRUCTION,739130.0,2026-08-06,739130.0 - 739130.0,0.0,LOW,Payment In-Progress
TXN-002099,WS/MP18240/2025,JAI MATA DI VP CONSTRUCTION,739130.0,2026-08-06,739130.0 - 739130.0,0.0,LOW,Payment In-Progress
TXN-002100,WS/MP18240/2025,JAI MATA DI VP CONSTRUCTION,739130.0,2026-08-06,739130.0 - 739130.0,0.0,LOW,Payment In-Progress
TXN-002101,WS/MP18240/2025,JAI MATA DI VP CONSTRUCTION,739130.0,2026-08-06,739130.0 - 739130.0,0.0,LOW,Payment In-Progress
TXN-002102,WS/MP18240/2025,JAI MATA DI VP CONSTRUCTION,739130.0,2026-08-06,739130.0 - 739130.0,0.0,LOW,Payment In-Progress
TXN-002103,WS/MP18240/2025,JAI MATA DI VP CONSTRUCTION,739130.0,2026-08-06,739130.0 - 739130.0,0.0,LOW,Payment In-Progress
TXN-002104,WS/MP18240/2025,JAI MATA DI VP CONSTRUCTION,316770.0,2026-08-06,739130.0 - 739130.0,-57.14285714285714,HIGH,Payment In-Progress
TXN-002105,WS/MP18051/2026,NAGAR PALIKA PARISHAD BAGBAHARA,491700.0,2026-08-03,491700.0 - 491700.0,0.0,LOW,Payment In-Progress
TXN-002106,WS/MP18114/2026,AJINKYA YODDHA MAJOOR SAHAKARI SANSTHA M KAIJ,996401.0,2026-08-22,996401.0 - 996401.0,0.0,LOW,Payment In-Progress
TXN-002107,WS/MP719/2025,KAILASH MANGLA,15561.0,2026-08-06,15561.0 - 15561.0,0.0,LOW,Payment In-Progress
TXN-002108,WS/MP575/2025,SUHANI CONSTRUCTION,500000.0,2026-07-09,500000.0 - 500000.0,0.0,LOW,Payment In-Progress
TXN-002109,WS/MP575/2025,SUHANI CONSTRUCTION,500000.0,2026-07-09,500000.0 - 500000.0,0.0,LOW,Payment In-Progress
TXN-002110,WS/MP18384/2026,S KARUNANITHI,475405.0,2026-06-22,475405.0 - 475405.0,0.0,LOW,Payment In-Progress
TXN-002111,WS/MP18384/2026,S KARUNANITHI,475405.0,2026-06-22,475405.0 - 475405.0,0.0,LOW,Payment In-Progress
TXN-002112,WS/MP18124/2025,Utkasharsha Majoor Sahakaari Sanstha Maryadit,1798633.0,2026-08-06,1798633.0 - 1798633.0,0.0,LOW,Payment In-Progress
TXN-002113,WS/MP638/2024,DEEPAK KUMAR SHARMA,1176053.0,2026-08-25,1176092.6 - 1176266.2,-0.010746659905785366,LOW,Payment In-Progress
TXN-002114,WS/MP638/2024,DEEPAK KUMAR SHARMA,1176270.0,2026-08-25,1176092.6 - 1176266.2,0.007702906546407218,LOW,Payment In-Progress
TXN-002115,WS/MP638/2024,DEEPAK KUMAR SHARMA,1176251.0,2026-08-25,1176092.6 - 1176266.2,0.006087506718795886,LOW,Payment In-Progress
TXN-002116,WS/MP716/2025,Karamjeet Kaur,9637.0,2026-07-02,9637.0 - 9637.0,0.0,LOW,Payment In-Progress
TXN-002117,WS/MP716/2025,Karamjeet Kaur,9637.0,2026-07-02,9637.0 - 9637.0,0.0,LOW,Payment In-Progress
TXN-002118,WS/MP331/2025,MUKESH KUMAR,211000.0,2026-07-07,3532.1 - 152530.0,170.40517845139846,HIGH,Payment In-Progress
TXN-002119,WS/MP440/2025,GUPS CHERUPULASSERY,117924.0,2026-07-10,117924.0 - 117924.0,0.0,LOW,Payment In-Progress
TXN-002120,WS/MP18020/2026,CONSTRUCTION OF CULTURAL STAGE AT BARHARID NEAR SRI SRI KALIA NAMGHAR,240000.0,2026-08-18,240000.0 - 240000.0,0.0,LOW,Payment In-Progress
TXN-002121,WS/MP18312/2026,Vijayaragavan J,998687.0,2026-08-27,998687.0 - 998687.0,0.0,LOW,Payment In-Progress
TXN-002122,WS/MP021/2026,OM RAWAT,11615.0,2026-08-27,11615.0 - 11615.0,0.0,LOW,Payment In-Progress
TXN-002123,WS/MP490/2025,BAJRANG CONSTRUCTION,176528.0,2026-07-20,176528.0 - 176528.0,0.0,LOW,Payment In-Progress
TXN-002124,WS/MP852/2026,MONDAL ENTERPRISE,1384739.0,2026-06-24,1384739.0 - 1384739.0,0.0,LOW,Payment In-Progress
TXN-002125,WS/MP18314/2025,Jeet Electric Works Sekha,13000.0,2026-08-19,13000.0 - 13000.0,0.0,LOW,Payment In-Progress
TXN-002126,WS/MP716/2025,Shree Balaji Sanitary and Hardware Store,43901.0,2026-07-02,43901.0 - 43901.0,0.0,LOW,Payment In-Progress
TXN-002127,WS/MP716/2025,M J Cement Store and Building Material,24254.0,2026-07-02,24254.0 - 24254.0,0.0,LOW,Payment In-Progress
TXN-002128,WS/MP716/2025,Singla Bricks Manufacturing Company,121990.0,2026-07-02,121990.0 - 121990.0,0.0,LOW,Payment In-Progress
TXN-002129,WS/MP716/2025,S K Enterprises,53655.0,2026-07-02,78489.4 - 809424.6,-87.91437008539116,HIGH,Payment In-Progress
TXN-002130,WS/MP716/2025,R K Darshan Electric Store,20315.0,2026-07-02,20315.0 - 20315.0,0.0,LOW,Payment In-Progress
TXN-002131,WS/MP716/2025,Sha Mohamad,9637.0,2026-07-02,9637.0 - 9637.0,0.0,LOW,Payment In-Progress
TXN-002132,WS/MP716/2025,Baldev Singh,9637.0,2026-07-02,9637.0 - 9637.0,0.0,LOW,Payment In-Progress
TXN-002133,WS/MP716/2025,Rani Kaur,9637.0,2026-07-02,9637.0 - 9637.0,0.0,LOW,Payment In-Progress
TXN-002134,WS/MP716/2025,Hakam Khan,11109.0,2026-07-02,11109.0 - 11109.0,0.0,LOW,Payment In-Progress
TXN-002135,WS/MP716/2025,Feroz Khan,11109.0,2026-07-02,11109.0 - 11109.0,0.0,LOW,Payment In-Progress
TXN-002136,WS/MP18164/2025,Shri Khetarpal Ji Projects And Suppliers,472019.0,2026-08-17,472019.0 - 472019.0,0.0,LOW,Payment In-Progress
TXN-002137,WS/MP18115/2026,GRAN PANCHAYAT KORAMBHI,700000.0,2026-07-17,700000.0 - 700000.0,0.0,LOW,Payment In-Progress
TXN-002138,WS/MP18047/2026,MS Radhika Enterprises,243775.0,2026-08-04,243775.0 - 243775.0,0.0,LOW,Payment In-Progress
TXN-002139,WS/MP18184/2026,ELLAPPAN CONTRACTOR,1200000.0,2026-07-13,1200000.0 - 1200000.0,0.0,LOW,Payment In-Progress
TXN-002140,WS/MP18067/2025,INDO FARM EQUIPEMENT LTD,475750.0,2026-07-02,475750.0 - 475750.0,0.0,LOW,Payment In-Progress
TXN-002141,WS/MP18356/2026,SANJU SHIVAPPA JEEVANNAVAR,124708.0,2026-08-26,124708.0 - 124708.0,0.0,LOW,Payment In-Progress
TXN-002142,WS/MP18311/2025,GH LANDSCAPES,14000.0,2026-08-24,14000.0 - 14000.0,0.0,LOW,Payment In-Progress
TXN-002143,WS/MP719/2025,SANWARIYA CONSTRUCTION,440462.0,2026-08-20,440462.0 - 440462.0,0.0,LOW,Payment In-Progress
TXN-002144,WS/MP18145/2025,JE SALIPUR DILLIP KUMAR ROUL,300902.0,2026-08-21,300902.0 - 300902.0,0.0,LOW,Payment In-Progress
TXN-002145,WS/MP574/2025,AJIMANA GRAM PANCHAYAT,500000.0,2026-08-20,500000.0 - 500000.0,0.0,LOW,Payment In-Progress
TXN-002146,WS/MP389/2025,VASUDEV CONSTRUCTION CO,500000.0,2026-07-03,500000.0 - 500000.0,0.0,LOW,Payment In-Progress
TXN-002147,WS/MP18254/2024,MS CHOWDHURY CONSTRUCTION,1307006.0,2026-08-21,1307006.0 - 1307006.0,0.0,LOW,Payment In-Progress
TXN-002148,WS/MP716/2025,Gurpreet Singh,9257.0,2026-07-07,9257.0 - 9257.0,0.0,LOW,Payment In-Progress
TXN-002149,WS/MP623/2026,MAHANTESH B KULAKARNI,247155.0,2026-08-20,247155.0 - 247155.0,0.0,LOW,Payment In-Progress
TXN-002150,WS/MP18093/2025,RAJESH M R,490958.0,2026-07-17,490958.0 - 490958.0,0.0,LOW,Payment In-Progress
TXN-002151,WS/MP18093/2025,Deepak M B,490803.0,2026-07-18,490803.0 - 490803.0,0.0,LOW,Payment In-Progress
TXN-002152,WS/MP18172/2026,Mahila Mandal,510.0,2026-07-21,1782.0 - 23272.3,-95.92884255397277,HIGH,Payment In-Progress
TXN-002153,WS/MP18172/2026,Mahila Mandal,15041.0,2026-07-21,1782.0 - 23272.3,20.06721401116773,MEDIUM,Payment In-Progress
TXN-002154,WS/MP18172/2026,Mahila Mandal,26800.0,2026-07-21,1782.0 - 23272.3,113.93533245790141,HIGH,Payment In-Progress
TXN-002155,WS/MP18172/2026,Mahila Mandal,4750.0,2026-07-21,1782.0 - 23272.3,-62.08235712033464,HIGH,Payment In-Progress
TXN-002156,WS/MP18161/2025,guddi devi,499397.0,2026-08-25,6022.8 - 799053.2,24.06207612697433,MEDIUM,Payment In-Progress
TXN-002157,WS/MP18161/2025,guddi devi,351104.0,2026-08-25,6022.8 - 799053.2,-12.77742722426207,LOW,Payment In-Progress
TXN-002158,WS/MP18127/2026,ROSHAN PANDURANG BODKE,999000.0,2026-08-27,729766.8 - 969085.2,17.60883231735313,LOW,Payment In-Progress
TXN-002159,WS/MP18127/2026,ROSHAN PANDURANG BODKE,699852.0,2026-08-27,729766.8 - 969085.2,-17.60883231735313,LOW,Payment In-Progress
TXN-002160,WS/MP18321/2025,MUDETI GRAM PANCHAYAT,500000.0,2026-08-25,500000.0 - 500000.0,0.0,LOW,Payment In-Progress
TXN-002161,WS/MP18082/2025,LAKSHMANA,571836.0,2026-07-27,571836.0 - 571836.0,0.0,LOW,Payment In-Progress
TXN-002162,WS/MP18172/2025,HAKRU MEENA,19890.0,2026-08-27,19890.0 - 19890.0,0.0,LOW,Payment In-Progress
TXN-002163,WS/MP18172/2025,SHIV LAL MEENA,19890.0,2026-08-27,6777.0 - 18433.0,57.794525981753274,HIGH,Payment In-Progress
TXN-002164,WS/MP18172/2025,SHYAMA BAI,14820.0,2026-08-27,14820.0 - 14820.0,0.0,LOW,Payment In-Progress
TXN-002165,WS/MP18172/2025,RAMKANYA BAI,14820.0,2026-08-27,14820.0 - 14820.0,0.0,LOW,Payment In-Progress
TXN-002166,WS/MP18172/2025,DEVLI,14820.0,2026-08-27,14820.0 - 14820.0,0.0,LOW,Payment In-Progress
TXN-002167,WS/MP18172/2025,GOPAL LAL MEENA,19890.0,2026-08-27,19890.0 - 19890.0,0.0,LOW,Payment In-Progress
TXN-002168,WS/MP18310/2026,Amiya Ku Das,1000000.0,2026-08-25,500000.0 - 900000.0,42.857142857142854,MEDIUM,Payment In-Progress
TXN-002169,WS/MP18310/2025,Amiya Ku Das,500000.0,2026-08-25,500000.0 - 900000.0,-28.57142857142857,MEDIUM,Payment In-Progress
TXN-002170,WS/MP18379/2026,MS Manzoor Builders,498400.0,2026-08-21,508400.0 - 588400.0,-9.117432530999272,LOW,Payment In-Progress
TXN-002171,WS/MP18172/2025,CHETAN PRAKASH MEENA,19890.0,2026-08-27,19890.0 - 19890.0,0.0,LOW,Payment In-Progress
TXN-002172,WS/MP18172/2025,SIMA BAI,14820.0,2026-08-27,14820.0 - 14820.0,0.0,LOW,Payment In-Progress
TXN-002173,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002174,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002175,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002176,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002177,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002178,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002179,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002180,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002181,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002182,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002183,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002184,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002185,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002186,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002187,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002188,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002189,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002190,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002191,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002192,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002193,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002194,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002195,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002196,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002197,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002198,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002199,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002200,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002201,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002202,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002203,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002204,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002205,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-09,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002206,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-09,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002207,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-09,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002208,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-09,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002209,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-09,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002210,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-09,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002211,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-09,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002212,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-09,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002213,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-09,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002214,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002215,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002216,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002217,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002218,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002219,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002220,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002221,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002222,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002223,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002224,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002225,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002226,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002227,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002228,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002229,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002230,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002231,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002232,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002233,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002234,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002235,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002236,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002237,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002238,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002239,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002240,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002241,WS/MP18380/2026,G H ENTERPRISES,103263.0,2026-07-08,103263.0 - 103263.0,0.0,LOW,Payment In-Progress
TXN-002242,WS/MP453/2025,AE SUNITA MAHARA NANDAPUR 3,300000.0,2026-08-23,260000.0 - 300000.0,7.142857142857142,LOW,Payment In-Progress
TXN-002243,WS/MP18184/2026,PANDIAN V Contractor,1482499.0,2026-07-13,1482499.0 - 1482499.0,0.0,LOW,Payment In-Progress
TXN-002244,WS/MP490/2025,MAHADEV ENTERPRISES,857034.0,2026-07-25,857034.0 - 857034.0,0.0,LOW,Payment In-Progress
TXN-002245,WS/MP18314/2026,SKYBOAT MARKETING,156900.0,2026-08-17,156900.0 - 156900.0,0.0,LOW,Payment In-Progress
TXN-002246,WS/MP716/2025,Ms Sikander Industries,48705.0,2026-08-21,42402.0 - 48705.0,6.918238993710692,LOW,Payment In-Progress
TXN-002247,WS/MP716/2025,Ms Sikander Industries,46986.0,2026-08-21,42402.0 - 48705.0,3.1446540880503147,LOW,Payment In-Progress
TXN-002248,WS/MP716/2025,Ms Sikander Industries,45840.0,2026-08-21,42402.0 - 48705.0,0.628930817610063,LOW,Payment In-Progress
TXN-002249,WS/MP716/2025,Ms Sikander Industries,48705.0,2026-08-21,42402.0 - 48705.0,6.918238993710692,LOW,Payment In-Progress
TXN-002250,WS/MP716/2025,Ms Sikander Industries,40110.0,2026-08-21,42402.0 - 48705.0,-11.949685534591195,LOW,Payment In-Progress
TXN-002251,WS/MP716/2025,Parkash Chand Pawan Kumar,29110.0,2026-08-21,24469.7 - 30837.3,5.266964398719873,LOW,Payment In-Progress
TXN-002252,WS/MP716/2025,Parkash Chand Pawan Kumar,22481.0,2026-08-21,24469.7 - 30837.3,-18.704684759614516,LOW,Payment In-Progress
TXN-002253,WS/MP716/2025,Parkash Chand Pawan Kumar,30124.0,2026-08-21,24469.7 - 30837.3,8.933769685573255,LOW,Payment In-Progress
TXN-002254,WS/MP716/2025,Parkash Chand Pawan Kumar,31143.0,2026-08-21,24469.7 - 30837.3,12.618655866346032,LOW,Payment In-Progress
TXN-002255,WS/MP18060/2025,The shri Coop l and c society ltd,486703.0,2026-08-27,486703.0 - 486703.0,0.0,LOW,Payment In-Progress
TXN-002256,WS/MP18172/2025,MEWAR CONSTRUCTION AND BUILDERS,299800.0,2026-07-09,299800.0 - 299800.0,0.0,LOW,Payment In-Progress
TXN-002257,WS/MP18124/2025,kalpesh vasant vichare,1498862.0,2026-08-03,1498862.0 - 1498862.0,0.0,LOW,Payment In-Progress
TXN-002258,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,291965.0,2026-08-27,75363.0 - 259005.6,74.63661360546416,HIGH,Payment In-Progress
TXN-002259,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,245954.0,2026-08-27,75363.0 - 259005.6,47.1154887151485,MEDIUM,Payment In-Progress
TXN-002260,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,233565.0,2026-08-27,75363.0 - 259005.6,39.705103888343594,MEDIUM,Payment In-Progress
TXN-002261,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,213779.0,2026-08-27,75363.0 - 259005.6,27.87026054479997,MEDIUM,Payment In-Progress
TXN-002262,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,220725.0,2026-08-27,75363.0 - 259005.6,32.02495688889448,MEDIUM,Payment In-Progress
TXN-002263,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,203207.0,2026-08-27,75363.0 - 259005.6,21.546700258337665,MEDIUM,Payment In-Progress
TXN-002264,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,256842.0,2026-08-27,75363.0 - 259005.6,53.62806196514865,HIGH,Payment In-Progress
TXN-002265,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,211794.0,2026-08-27,75363.0 - 259005.6,26.682948099791677,MEDIUM,Payment In-Progress
TXN-002266,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,211478.0,2026-08-27,75363.0 - 259005.6,26.493935136253832,MEDIUM,Payment In-Progress
TXN-002267,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,159462.0,2026-08-27,75363.0 - 259005.6,-4.6190342035705445,LOW,Payment In-Progress
TXN-002268,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,217389.0,2026-08-27,75363.0 - 259005.6,30.02955421053294,MEDIUM,Payment In-Progress
TXN-002269,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,49611.0,2026-08-27,75363.0 - 259005.6,-70.32556286684814,HIGH,Payment In-Progress
TXN-002270,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,221633.0,2026-08-27,75363.0 - 259005.6,32.568070087920944,MEDIUM,Payment In-Progress
TXN-002271,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,209674.0,2026-08-27,75363.0 - 259005.6,25.414886445677027,MEDIUM,Payment In-Progress
TXN-002272,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,161042.0,2026-08-27,75363.0 - 259005.6,-3.6739693858813234,LOW,Payment In-Progress
TXN-002273,WS/MP642/2026,SHREE KRIPA ENTERPRISES SATNA,161042.0,2026-08-27,75363.0 - 259005.6,-3.6739693858813234,LOW,Payment In-Progress
TXN-002274,WS/MP18276/2025,PALASNI JUTH GRAM PANCHAYAT,200000.0,2026-08-05,200000.0 - 200000.0,0.0,LOW,Payment In-Progress
TXN-002275,WS/MP716/2025,bhana ram,10056.0,2026-08-21,10056.0 - 10056.0,0.0,LOW,Payment In-Progress
TXN-002276,WS/MP716/2025,Gulab singh,11592.0,2026-08-21,11592.0 - 11592.0,0.0,LOW,Payment In-Progress
TXN-002277,WS/MP18311/2026,MODERN METAL CRAFTS,350000.0,2026-08-26,305000.0 - 345000.0,7.6923076923076925,LOW,Payment In-Progress
TXN-002278,WS/MP18311/2026,MODERN METAL CRAFTS,325000.0,2026-08-21,305000.0 - 345000.0,0.0,LOW,Payment In-Progress
TXN-002279,WS/MP18335/2025,SARPANCH SACHIV DP DHAURABHANTA,400000.0,2026-07-30,400000.0 - 400000.0,0.0,LOW,Payment In-Progress
TXN-002280,WS/MP18133/2025,Namdev Avinash Nazare,413190.0,2026-08-25,413190.0 - 413190.0,0.0,LOW,Payment In-Progress
TXN-002281,WS/MP18117/2026,PUTALAI MAJOR SAHAKARI SANSTHA MARYAD NAVISHEMALI,989456.0,2026-08-07,989456.0 - 989456.0,0.0,LOW,Payment In-Progress
TXN-002282,WS/MP18117/2026,PUTALAI MAJOR SAHAKARI SANSTHA MARYAD NAVISHEMALI,989456.0,2026-08-07,989456.0 - 989456.0,0.0,LOW,Payment In-Progress
